date,country,disaster_type,severity_index,casualties,economic_loss_usd,response_time_hours,aid_amount_usd,response_efficiency_score,recovery_days,latitude,longitude
2022-11-15,China,Tornado,4.45,117,10736946.74,20.64,181936.93,84.98,43,51.374,52.604
2023-06-17,Indonesia,Earthquake,1.42,16,1224357.55,34.98,54525.75,69.4,8,26.566,-117.66
2024-05-26,China,Storm Surge,6.62,85,3826915.94,1.09,304857.76,97.83,75,45.728,-55.893
2021-07-11,Turkey,Flood,4.68,192,3927562.15,10.9,139976.75,87.98,35,-6.479,-111.614
2020-11-25,Mexico,Flood,2.43,66,5533714.81,16.4,162540.99,80.12,21,6.958,27.416
2022-02-04,Philippines,Drought,5.69,42,8150351.78,15.42,276251.39,84.47,43,53.535,-45.509
2020-12-03,Canada,Extreme Heat,4.86,81,1720109.68,14.73,80046.7,89.28,47,56.294,-105.789
2023-11-27,Nigeria,Wildfire,8.55,325,12576719.18,13.29,489367.94,96.21,83,5.636,-11.737
2024-11-12,South Africa,Storm Surge,6.54,151,8310656.23,3.69,263307.66,96.37,65,13.224,137.699
2024-10-03,France,Landslide,6.21,147,3912822.22,3.69,318280.82,95.89,48,40.111,130.462
2023-12-21,Japan,Wildfire,5.26,127,7182129.95,10.36,256777.93,88.3,63,53.87,89.767
2023-09-11,France,Wildfire,3.92,73,3008943.25,6.71,242939.61,87.82,40,-5.942,107.275
2022-04-10,Bangladesh,Drought,6.78,75,3966735.99,14.48,525290.73,84.3,71,56.331,-9.506
2024-02-04,Brazil,Drought,5.19,50,10816274.86,8.37,359022.56,100.0,52,27.182,-127.577
2023-03-19,Brazil,Tornado,6.97,94,9045210.31,9.43,191077.35,93.76,63,13.702,-40.391
2018-11-28,Greece,Drought,5.35,171,7014563.31,11.14,113630.69,88.72,44,11.741,78.816
2023-03-24,Spain,Earthquake,4.82,42,9233677.01,5.07,371392.23,100.0,36,-12.271,-47.32
2018-04-15,Germany,Wildfire,7.59,173,2863722.51,5.46,284711.92,89.54,79,42.812,-97.805
2020-06-22,Japan,Extreme Heat,3.82,102,3710430.94,11.82,76476.4,85.4,27,30.705,8.816
2023-04-21,United States,Landslide,9.39,115,1194253.37,6.12,485349.46,93.02,98,52.935,9.269
2022-09-01,Australia,Storm Surge,5.5,119,6935038.26,7.26,102015.65,94.12,54,-28.61,-128.295
2023-12-16,Mexico,Drought,6.61,147,4879274.13,8.74,387649.98,95.62,75,15.589,102.121
2018-01-25,China,Volcanic Eruption,2.38,67,790899.53,18.69,89241.13,78.15,22,-57.392,-40.748
2018-12-21,Greece,Wildfire,7.8,19,4668442.74,5.83,357469.15,80.3,78,11.979,36.416
2021-07-23,Turkey,Tornado,2.8,70,2978136.75,20.58,165342.98,76.08,30,-56.352,-40.22
2022-07-12,Australia,Extreme Heat,7.59,193,5420939.28,1.0,52861.83,92.77,84,-27.53,25.323
2019-03-10,Nigeria,Extreme Heat,3.42,89,1882354.89,12.21,90386.32,87.38,35,42.316,29.501
2023-02-16,France,Flood,3.06,57,4772541.31,22.17,230603.37,80.29,41,-2.182,-86.41
2018-11-22,Japan,Wildfire,5.34,129,2493465.3,14.19,357243.78,90.4,41,13.573,103.311
2022-08-27,China,Earthquake,3.68,110,2168368.22,15.64,172966.55,88.19,45,50.148,134.313
2019-11-24,Chile,Hurricane,2.94,78,3264123.51,13.87,193485.22,88.03,27,-33.253,123.532
2020-03-10,Chile,Landslide,5.32,56,8264900.35,5.95,164407.85,100.0,44,-28.198,-140.664
2020-05-09,China,Flood,5.78,153,3934216.47,6.66,254845.54,93.73,57,6.943,-26.794
2022-12-08,Australia,Flood,3.96,45,6532569.83,16.17,156889.35,77.47,49,42.93,-83.714
2024-12-07,Chile,Drought,7.7,116,14974065.8,1.0,195163.98,100.0,75,-59.057,-11.8
2020-10-21,Mexico,Extreme Heat,5.9,88,6956807.12,6.87,403452.44,95.01,58,-19.985,-36.242
2024-03-21,Italy,Drought,5.79,193,8439095.14,15.5,312509.84,93.57,54,-14.574,-23.77
2023-08-23,China,Tornado,10.0,167,9566148.64,12.15,479950.57,82.81,103,-27.094,167.647
2024-12-19,Greece,Extreme Heat,5.93,137,10478945.91,1.14,389443.02,99.52,54,32.703,77.58
2021-03-14,Japan,Tornado,9.25,166,4644428.17,7.89,417574.18,80.75,91,7.789,15.638
2021-07-28,Chile,Storm Surge,9.93,162,6190283.12,9.31,576992.52,89.62,89,40.26,-131.709
2023-09-23,Turkey,Hurricane,1.48,19,2048347.52,34.61,60801.4,74.03,6,21.427,107.669
2020-06-17,South Africa,Volcanic Eruption,4.96,59,4585411.98,1.0,140548.13,100.0,55,53.115,-12.931
2018-04-19,South Africa,Earthquake,4.72,53,3726002.03,6.26,232813.23,92.34,45,3.185,75.427
2018-05-16,Bangladesh,Extreme Heat,5.53,146,4981112.83,6.89,246342.77,100.0,51,-25.163,27.88
2020-05-03,Japan,Hurricane,3.43,5,2613787.58,12.72,243554.79,96.77,33,-40.461,79.173
2019-02-25,South Africa,Hurricane,1.52,20,2211590.45,29.88,101137.73,68.63,18,-38.595,132.34
2023-04-02,France,Flood,8.72,167,7522231.84,5.06,352104.38,93.38,85,-7.462,32.984
2023-04-27,Indonesia,Landslide,3.83,116,4962476.99,12.0,205338.47,81.3,41,19.702,145.295
2018-03-19,Mexico,Storm Surge,3.87,26,6549519.62,10.29,117762.72,80.93,43,47.432,18.9
2021-08-27,Japan,Extreme Heat,4.65,165,5524883.79,9.09,199866.26,92.28,54,-29.072,-76.109
2023-08-31,Brazil,Wildfire,2.99,65,3263991.71,13.73,135713.22,87.36,30,-39.273,-104.642
2019-09-04,Germany,Tornado,6.6,13,9093482.51,11.21,300142.25,82.69,66,-49.504,-125.45
2023-03-28,Chile,Extreme Heat,4.58,79,470189.47,10.95,74439.74,94.4,37,-53.873,-60.025
2020-01-11,Philippines,Earthquake,5.24,112,2660738.16,6.96,196955.48,93.6,48,20.635,145.958
2019-09-07,Italy,Drought,9.69,91,7654091.34,2.92,274813.98,94.17,95,-53.253,28.215
2023-10-15,Brazil,Tornado,2.55,96,2291882.74,21.38,208525.22,77.86,23,-45.95,131.311
2024-01-09,Germany,Tornado,4.58,239,6538828.51,13.14,377645.19,88.33,46,-54.085,-45.628
2024-12-08,United States,Earthquake,6.63,173,5003634.98,4.87,204897.75,93.72,78,58.576,-55.663
2022-03-10,Canada,Extreme Heat,6.41,172,8792920.91,1.3,404330.58,96.3,61,-58.167,-122.922
2021-09-23,Nigeria,Hurricane,3.79,121,4101774.58,12.08,145306.52,79.64,37,59.163,-127.575
2023-01-04,Philippines,Hurricane,2.05,66,4897337.75,29.4,101210.3,72.18,22,34.382,-151.886
2020-01-15,Chile,Wildfire,3.21,94,2824913.29,12.98,145573.48,89.72,37,-17.298,-79.731
2020-11-02,France,Tornado,9.6,149,8950276.36,3.43,208577.82,94.51,100,2.959,-23.551
2022-06-06,Italy,Tornado,5.84,253,3487386.65,6.72,292605.72,95.07,56,1.526,-114.566
2023-06-25,Australia,Earthquake,4.49,156,7030936.91,13.11,310508.78,89.77,42,-57.271,-30.23
2022-10-25,Philippines,Wildfire,6.44,216,6502598.21,7.89,530197.29,99.15,67,-55.031,1.009
2020-08-20,Greece,Earthquake,5.12,117,6525200.9,7.62,375845.7,92.32,54,2.837,147.536
2024-12-12,Australia,Drought,5.27,204,3642042.05,14.03,297775.33,90.66,55,-58.459,35.101
2023-02-28,Bangladesh,Earthquake,6.82,133,10734176.4,5.61,345282.46,92.5,69,15.536,-120.864
2021-04-27,Greece,Flood,2.94,120,2859743.51,17.12,199795.78,86.42,26,8.438,-74.021
2022-06-17,India,Flood,7.46,212,1026391.68,9.76,23959.31,85.37,74,30.182,-80.973
2024-08-22,Canada,Tornado,7.21,218,3523838.67,3.96,230858.16,98.59,72,44.224,52.257
2018-06-19,Nigeria,Volcanic Eruption,7.87,149,6678595.07,7.17,496759.19,94.84,81,11.951,74.269
2021-08-13,Nigeria,Landslide,4.33,93,587619.47,14.28,36629.5,88.25,41,-28.851,40.403
2023-09-07,Japan,Earthquake,5.73,160,7039203.12,14.89,344973.94,79.0,71,-57.174,-87.639
2021-09-15,Japan,Flood,2.66,79,2236601.1,21.54,140296.96,76.94,25,18.631,-95.701
2019-07-27,Chile,Tornado,6.44,115,1345643.54,9.04,454628.85,94.0,64,9.918,62.005
2021-06-04,Greece,Flood,2.03,39,1894847.46,14.18,37387.6,76.74,22,7.385,-1.277
2018-04-16,Mexico,Storm Surge,4.71,110,8383054.73,8.12,141216.89,95.77,46,13.652,27.774
2023-01-21,Philippines,Flood,6.55,163,3419060.33,4.51,213465.94,96.21,73,-55.97,34.368
2018-06-05,China,Extreme Heat,5.63,151,10957970.07,11.8,163292.46,83.13,52,38.845,-131.003
2023-05-08,Mexico,Wildfire,3.48,19,3299760.12,10.19,263394.89,97.5,33,2.533,36.898
2019-03-23,India,Storm Surge,3.87,38,3685179.57,19.36,251562.11,85.85,41,42.334,3.91
2023-06-24,Indonesia,Volcanic Eruption,4.99,152,1591734.34,3.37,237172.54,95.56,52,40.131,-100.618
2023-07-30,Germany,Landslide,2.6,65,1468034.16,16.86,241233.63,83.09,25,-51.513,128.844
2021-10-14,Spain,Drought,5.39,94,9910230.55,8.15,311980.34,82.33,52,-11.162,-107.746
2024-10-31,United States,Landslide,7.43,27,3017857.59,12.19,428796.59,88.25,75,-53.742,14.213
2024-02-07,United States,Hurricane,3.46,1,1863435.05,4.0,179770.47,96.96,35,-0.631,-61.5
2022-03-31,Germany,Storm Surge,1.0,32,974558.04,45.26,31103.03,59.95,12,-14.738,-103.539
2022-05-06,France,Tornado,3.17,94,35922.16,16.2,302121.04,80.08,21,-6.517,116.332
2020-06-15,Spain,Drought,8.52,277,8153309.45,9.39,246306.23,98.3,86,32.428,-100.722
2019-06-18,Bangladesh,Storm Surge,5.67,92,9038054.47,11.68,430454.74,88.09,53,28.452,-56.812
2021-09-03,Australia,Earthquake,5.98,163,9883285.45,8.39,335932.98,89.88,60,-6.257,-105.131
2018-01-22,Philippines,Landslide,7.21,39,4986600.82,1.0,361029.29,100.0,60,35.85,20.189
2019-07-31,Germany,Drought,2.31,49,84002.52,22.23,140664.66,79.7,19,10.71,66.633
2018-06-14,Chile,Earthquake,7.69,188,7485115.48,2.64,555112.01,100.0,80,-44.765,95.813
2018-09-23,Italy,Landslide,2.35,43,1834385.51,20.11,151889.65,91.0,18,-25.261,-120.223
2018-02-01,France,Extreme Heat,1.41,29,2063712.99,36.35,55324.15,53.95,23,-29.422,56.491
2022-01-12,Italy,Storm Surge,1.16,49,1309014.56,31.17,41309.53,75.95,4,28.651,-131.075
2024-07-15,Germany,Drought,1.17,4,1739612.72,38.31,66863.56,56.06,19,-12.679,-4.445
2023-05-13,Turkey,Extreme Heat,3.76,67,3704379.52,17.92,262028.23,82.39,45,4.202,-143.566
2022-05-12,Chile,Drought,7.01,90,4096249.99,3.59,223424.99,92.11,69,-4.522,62.115
2022-07-19,Chile,Extreme Heat,3.1,16,2648877.23,19.1,203939.11,93.28,25,26.81,-110.771
2019-11-19,Brazil,Landslide,1.0,25,847024.73,50.5,57437.21,57.47,3,-34.408,-123.665
2020-01-27,Germany,Volcanic Eruption,5.53,83,2916883.07,13.1,455649.25,88.72,60,31.382,130.968
2020-02-16,Italy,Tornado,2.38,53,2481660.52,21.07,63801.0,86.31,31,1.019,-19.753
2020-01-11,Australia,Tornado,5.01,124,4626496.05,1.9,121565.69,100.0,44,-49.974,33.111
2023-01-21,Japan,Tornado,2.68,45,5143702.12,11.92,271571.4,95.12,20,12.56,109.112
2021-02-27,Philippines,Landslide,7.39,68,4417922.03,8.1,526960.04,91.61,73,-23.031,-136.569
2024-12-04,Japan,Volcanic Eruption,3.73,80,4002103.04,14.3,259354.37,81.53,40,20.868,146.091
2020-03-13,Chile,Drought,5.27,123,9892695.48,8.52,226404.14,88.14,49,-42.659,159.201
2021-12-02,South Africa,Wildfire,5.55,33,1029238.29,5.83,157487.01,99.53,62,33.59,100.06
2019-01-15,Greece,Volcanic Eruption,5.11,109,5032540.04,1.5,131962.64,88.69,47,-8.543,64.199
2019-11-10,Italy,Tornado,7.32,198,4884266.26,4.54,198988.77,98.51,81,17.961,-82.416
2024-06-09,Greece,Volcanic Eruption,8.54,266,3327574.84,4.95,426964.02,87.5,90,58.316,168.485
2023-10-19,France,Volcanic Eruption,3.45,156,2135878.72,16.24,56083.82,77.75,27,-25.667,-148.261
2020-11-30,Indonesia,Extreme Heat,7.69,133,5612998.25,15.46,137600.79,92.98,75,-22.444,-139.954
2019-06-30,Indonesia,Earthquake,7.42,73,10996626.39,7.64,60100.09,80.51,82,12.425,39.781
2020-08-19,Nigeria,Earthquake,1.0,23,491381.26,42.37,80096.28,56.8,5,-57.09,83.263
2018-04-18,Bangladesh,Wildfire,4.81,201,5176581.65,6.72,279807.93,87.04,51,54.147,-45.967
2018-05-01,China,Drought,6.9,107,6828839.81,8.3,357396.37,96.41,73,42.746,-0.726
2019-04-17,Germany,Wildfire,4.46,57,2089392.6,7.04,118084.85,99.27,46,-28.675,-7.171
2018-09-15,Italy,Wildfire,3.24,68,3078929.12,18.23,219560.36,88.18,27,-54.323,55.284
2022-05-18,Canada,Tornado,2.2,64,1412239.27,19.95,114228.81,81.75,18,-3.903,-90.398
2023-04-04,South Africa,Earthquake,7.58,192,13513406.82,10.05,496381.17,96.42,80,-13.242,91.089
2021-04-14,Canada,Storm Surge,8.19,12,5850333.22,1.0,133920.1,100.0,91,-43.964,65.409
2021-11-13,Turkey,Wildfire,4.28,87,5095145.33,7.9,230057.6,100.0,39,34.231,8.764
2024-03-27,Turkey,Hurricane,3.88,57,3153247.14,13.29,110841.01,86.77,36,-26.985,-42.051
2023-01-11,Australia,Storm Surge,5.66,147,6043094.88,11.25,168139.32,88.64,57,9.054,50.551
2018-04-27,Bangladesh,Tornado,4.68,71,4348972.03,13.5,171148.99,87.11,50,-46.273,-149.241
2019-04-14,Canada,Extreme Heat,6.56,72,7197815.4,7.67,361662.09,95.95,62,52.919,-163.368
2020-08-14,India,Earthquake,6.98,106,7801265.13,5.88,540795.21,94.75,73,-20.81,60.655
2020-11-03,Italy,Storm Surge,3.39,62,4293776.15,6.2,142906.97,90.29,26,27.461,129.277
2022-06-21,China,Hurricane,1.08,24,663415.4,34.24,69158.24,62.7,7,-45.889,134.727
2023-06-12,Canada,Volcanic Eruption,7.41,69,8261210.1,9.14,470343.66,80.42,78,34.186,-17.646
2018-10-16,Philippines,Hurricane,4.12,76,5907875.22,13.34,109102.01,93.75,41,-33.308,-97.109
2023-05-27,Brazil,Flood,6.17,53,6021883.55,6.08,184674.98,87.85,63,35.235,-154.408
2024-05-04,Philippines,Wildfire,4.78,119,3063451.62,7.06,249231.86,96.39,48,26.643,-85.093
2023-04-22,Germany,Storm Surge,4.11,137,2484444.06,6.61,282966.44,100.0,45,-30.895,94.015
2024-02-27,Chile,Landslide,3.87,111,1073685.12,5.7,261362.71,93.0,42,41.493,-148.036
2018-08-23,Bangladesh,Drought,5.91,114,4892345.29,6.93,311476.08,86.71,62,-37.923,148.51
2024-09-23,Chile,Hurricane,2.01,87,3109673.36,20.2,160685.96,75.6,26,10.671,-121.916
2021-10-14,South Africa,Flood,5.7,194,2086571.09,13.7,70547.87,85.84,46,-19.273,35.907
2023-11-22,Nigeria,Wildfire,4.09,81,6526875.09,8.89,316351.39,98.59,36,-34.715,79.286
2020-01-12,Philippines,Drought,8.13,73,35445.1,5.34,369256.24,91.57,77,54.68,-119.145
2022-03-28,Indonesia,Drought,5.93,21,7303426.31,7.13,150522.33,89.26,53,-17.117,132.318
2021-07-18,Germany,Flood,6.54,103,2054884.97,10.38,390717.1,86.56,68,51.436,-128.203
2021-09-13,Turkey,Volcanic Eruption,4.58,128,1311162.01,14.24,283930.48,94.7,44,33.655,-74.481
2023-06-08,United States,Landslide,4.66,97,5478464.58,10.18,289679.46,87.15,49,-17.262,-49.504
2021-01-29,Chile,Hurricane,6.68,199,7583172.83,8.97,305014.7,90.02,73,-14.359,152.153
2021-04-12,Greece,Earthquake,3.19,32,3858277.43,7.17,175666.17,90.92,28,-46.453,90.568
2019-04-04,India,Flood,7.72,158,193048.72,1.0,539078.56,97.5,86,31.833,1.472
2020-01-18,Greece,Earthquake,2.94,90,4430281.13,8.48,112931.62,98.09,35,32.601,-130.295
2021-12-19,France,Storm Surge,4.78,94,2067191.16,16.55,298133.2,76.25,47,-27.865,-47.671
2021-05-15,Italy,Hurricane,7.07,130,9188925.68,4.88,359760.34,97.31,72,-24.658,-25.684
2021-01-21,Turkey,Earthquake,4.53,69,6193593.2,18.67,275163.02,73.02,40,-0.709,74.615
2024-05-02,Australia,Extreme Heat,3.59,13,5853707.78,7.62,201100.34,91.12,35,51.057,2.701
2021-05-25,Italy,Storm Surge,4.21,30,7932307.5,5.47,150484.13,100.0,41,29.452,29.72
2020-08-17,Indonesia,Tornado,5.44,141,9269267.5,9.83,171412.3,82.07,56,41.4,-151.676
2022-07-16,South Africa,Landslide,6.64,41,5505845.83,5.24,155601.99,100.0,56,-55.142,-54.74
2022-09-14,Turkey,Hurricane,5.3,81,2962559.0,9.12,381896.87,100.0,54,26.31,77.641
2020-06-13,Nigeria,Wildfire,4.34,60,1842074.48,18.64,296116.45,79.35,45,48.931,-115.087
2022-03-03,China,Earthquake,3.93,134,5045241.05,17.41,224387.3,82.74,41,-58.595,-50.117
2019-09-09,Greece,Earthquake,5.77,146,6220926.21,9.35,275736.95,90.89,56,58.019,91.926
2024-02-28,Italy,Landslide,3.97,48,4804984.2,12.81,132839.0,93.24,39,56.017,135.193
2023-04-30,France,Hurricane,7.98,194,557216.06,5.34,167628.42,92.36,78,39.05,11.262
2024-08-07,Australia,Earthquake,7.14,173,6625725.67,5.67,206928.54,93.82,73,3.062,102.446
2019-04-25,Canada,Extreme Heat,6.36,196,8873556.76,6.74,165288.19,89.77,61,12.565,158.091
2022-10-16,Italy,Extreme Heat,3.66,6,2407758.92,10.98,37300.38,87.02,34,33.786,55.634
2024-05-17,Canada,Drought,5.23,96,8437581.09,14.34,240210.03,86.32,53,32.627,-46.299
2022-02-01,Mexico,Extreme Heat,2.69,43,1414103.16,16.39,139088.24,73.27,29,-2.118,-136.088
2019-09-29,China,Flood,7.21,279,1770621.7,1.0,588072.23,96.92,70,59.532,56.738
2019-02-15,United States,Flood,3.27,34,3237821.71,25.64,156071.15,76.75,27,8.469,49.737
2022-12-28,Mexico,Drought,4.68,101,4446808.86,7.8,371969.68,90.81,45,-31.45,53.33
2020-08-08,Indonesia,Storm Surge,5.49,85,7966131.8,1.0,214188.2,100.0,56,48.42,-43.837
2024-10-30,Japan,Flood,2.96,36,3282272.4,6.74,163517.33,96.32,28,-39.222,-8.448
2022-10-23,Brazil,Storm Surge,5.86,229,5629006.23,2.56,191590.98,99.27,57,47.485,-9.636
2019-05-07,United States,Hurricane,4.64,163,3828507.28,6.61,268273.66,97.81,52,-58.511,97.688
2023-12-08,Bangladesh,Flood,9.27,345,7981456.13,5.65,360897.76,87.67,99,-55.834,31.247
2021-07-10,Turkey,Earthquake,2.46,49,2789233.82,26.29,167882.06,74.33,21,53.464,165.107
2023-07-14,Indonesia,Volcanic Eruption,1.0,3,894012.51,52.03,33796.42,48.71,8,-19.706,-143.913
2023-01-05,Chile,Tornado,4.19,82,5197137.66,9.52,226393.39,91.41,35,28.283,-84.03
2022-02-04,Mexico,Flood,7.76,275,583063.89,5.9,315251.44,95.78,87,29.898,-121.714
2020-11-19,South Africa,Landslide,5.76,45,464481.2,14.19,328885.19,86.57,59,22.402,79.151
2023-03-25,France,Earthquake,5.76,105,7301331.82,7.34,289005.06,90.47,50,20.827,-106.464
2023-10-18,India,Volcanic Eruption,6.57,168,5161532.96,6.48,145599.9,93.27,58,-0.159,76.734
2021-11-11,United States,Earthquake,4.14,47,3742522.28,13.28,288405.08,88.85,34,49.129,-49.104
2022-02-15,France,Volcanic Eruption,9.39,222,14333280.79,11.99,461529.59,84.74,97,51.314,4.143
2024-10-15,South Africa,Tornado,6.93,178,10922938.12,12.28,486199.89,91.38,61,21.64,-124.281
2022-07-08,Spain,Landslide,6.18,117,1037790.23,8.45,303646.96,87.28,58,45.215,94.977
2022-11-09,India,Earthquake,2.95,54,143446.94,11.87,217868.63,90.89,24,18.542,-167.214
2019-02-01,Bangladesh,Wildfire,5.29,80,6853769.66,15.06,448235.89,82.79,53,7.07,-111.997
2020-10-08,South Africa,Drought,4.34,101,4382902.29,7.28,337137.91,88.21,42,26.775,-55.88
2019-10-23,Mexico,Extreme Heat,6.01,75,3460911.31,13.46,414577.94,96.15,63,-46.157,5.925
2024-04-22,United States,Extreme Heat,3.07,16,652108.17,8.97,196663.16,94.07,27,-10.996,115.053
2021-01-21,Turkey,Storm Surge,5.58,162,9341020.81,14.31,228608.85,88.58,55,19.947,-90.762
2023-03-20,India,Tornado,4.53,113,4787669.67,4.5,81992.98,95.31,59,-24.982,-92.485
2024-06-07,France,Tornado,4.5,41,4161802.06,12.02,183923.02,93.07,48,-23.264,-168.542
2023-10-16,Bangladesh,Drought,7.06,61,9249287.23,7.8,304677.45,92.94,72,59.107,78.018
2024-08-14,Bangladesh,Landslide,5.56,208,1459503.35,10.86,239225.63,98.1,55,3.129,-6.331
2024-04-13,South Africa,Earthquake,7.32,68,9325591.82,5.05,500261.56,94.74,74,-6.374,-149.912
2020-04-17,Nigeria,Storm Surge,7.23,69,6395596.92,5.29,462121.21,100.0,72,-15.993,68.107
2019-06-04,Philippines,Landslide,7.43,178,3714037.93,7.86,466036.75,89.7,80,12.238,-141.657
2023-07-01,Bangladesh,Earthquake,5.65,47,4703159.32,8.83,447843.86,90.18,67,-6.36,-125.787
2024-12-20,Mexico,Earthquake,9.13,221,16921625.44,2.61,487329.09,91.06,94,26.437,102.323
2021-04-18,Canada,Storm Surge,4.39,150,5769992.21,8.91,168205.52,100.0,37,-47.113,156.664
2019-04-05,Japan,Hurricane,2.65,44,2559577.23,11.4,199336.22,90.3,41,-17.576,27.446
2020-03-12,France,Volcanic Eruption,8.16,63,10904602.12,3.4,280786.9,93.53,78,-47.353,150.625
2021-12-27,Indonesia,Earthquake,3.41,43,6168505.26,17.02,141654.97,83.36,39,12.801,-131.109
2018-04-19,United States,Drought,5.15,32,7368610.46,9.38,222161.87,85.91,67,-16.637,-160.839
2023-10-18,France,Flood,2.92,47,3452546.13,14.93,209453.87,85.25,32,39.136,-100.928
2018-06-20,Chile,Landslide,4.97,197,3349798.49,4.29,251885.62,98.71,48,-25.277,89.056
2019-03-20,United States,Extreme Heat,5.82,107,6162465.76,7.31,224931.57,88.14,55,8.341,19.156
2024-02-15,China,Wildfire,4.13,140,1964527.73,9.0,232357.49,95.22,44,30.503,-120.649
2018-02-15,Greece,Earthquake,2.64,79,3546337.24,14.24,103104.53,84.23,27,-11.462,-50.744
2021-01-25,Australia,Wildfire,8.61,312,15665830.27,5.39,492915.39,95.05,85,-21.778,159.689
2024-09-10,Chile,Flood,3.59,140,3442406.44,6.1,166237.91,94.5,37,-5.636,125.733
2019-02-22,Nigeria,Landslide,5.35,63,10412906.9,8.1,348072.95,93.73,48,31.3,-71.173
2022-11-27,Turkey,Wildfire,4.62,132,3741694.1,10.4,248671.4,87.86,48,-47.855,-21.068
2022-08-11,Mexico,Landslide,4.59,77,7339412.79,13.36,141989.29,83.63,47,-54.756,-103.853
2020-11-08,Nigeria,Tornado,6.86,78,9857325.07,10.9,403489.5,84.89,65,-21.977,160.816
2018-03-11,Australia,Storm Surge,5.45,148,6660789.9,6.8,310081.28,100.0,46,16.723,122.724
2019-10-22,India,Hurricane,4.55,49,4172017.11,13.81,106159.58,88.99,45,-35.543,-138.928
2023-03-16,Mexico,Drought,3.07,60,1439394.65,14.74,204954.46,78.87,29,11.462,-91.741
2022-02-04,Australia,Drought,7.99,163,11061859.89,4.66,206257.91,86.71,77,12.491,-127.057
2019-02-28,Brazil,Drought,9.34,172,6635404.06,6.2,346140.64,93.95,94,33.624,160.503
2022-04-12,Bangladesh,Hurricane,2.25,76,2335504.6,28.86,82431.06,67.36,19,47.095,-105.199
2020-03-14,Nigeria,Hurricane,3.4,110,3757838.72,18.12,188399.52,84.67,33,-11.746,-54.573
2021-07-29,United States,Hurricane,5.29,119,6532317.72,6.43,235886.26,95.65,57,42.239,-31.96
2018-02-13,Turkey,Extreme Heat,8.69,135,6480565.77,1.0,544457.61,100.0,80,-16.88,-66.132
2019-02-16,Mexico,Storm Surge,5.12,168,3415652.59,9.89,229133.86,91.3,58,52.806,-99.947
2022-02-21,Turkey,Wildfire,6.77,34,10080721.44,8.12,323061.62,99.15,63,15.385,-25.974
2019-02-22,United States,Earthquake,5.99,83,6238445.5,3.05,243316.17,100.0,55,-52.918,-70.589
2023-06-07,France,Tornado,3.58,63,6187779.39,5.62,25654.08,92.6,27,6.975,-89.094
2023-03-06,Italy,Hurricane,5.4,87,3487925.26,15.06,268550.13,91.71,58,-28.769,89.48
2019-07-02,Turkey,Landslide,1.0,15,207963.79,48.99,64079.57,54.82,7,-34.027,101.372
2019-02-03,Greece,Landslide,7.31,83,6119632.62,5.69,747175.59,92.64,71,6.936,1.133
2022-06-03,India,Extreme Heat,5.65,60,7102583.39,3.08,114085.88,96.6,61,-36.309,90.725
2020-12-15,India,Wildfire,1.61,32,906949.22,32.74,92539.59,66.31,17,-7.387,-75.633
2019-08-19,Indonesia,Flood,9.0,310,4780512.35,1.0,434606.39,91.15,89,-29.158,158.907
2021-03-15,Turkey,Flood,7.31,201,7506089.71,11.84,267185.35,98.57,71,-53.325,27.995
2019-09-18,Australia,Storm Surge,4.06,38,3850938.35,20.05,297365.21,74.75,52,-48.894,-138.65
2018-04-05,Philippines,Flood,5.13,61,7051807.19,13.29,246628.41,83.9,52,25.035,34.679
2018-08-11,France,Tornado,5.41,89,9130051.27,14.42,476929.86,86.27,53,-40.261,-118.124
2018-09-07,Italy,Extreme Heat,6.59,131,6889002.97,11.14,222011.39,86.1,75,-10.221,-110.961
2024-03-10,Australia,Extreme Heat,7.17,56,4473523.76,14.85,272704.5,84.08,68,26.464,-103.771
2018-09-12,China,Earthquake,5.97,39,4329090.94,10.05,577977.23,88.17,58,26.198,-22.246
2023-03-08,Indonesia,Storm Surge,10.0,0,9146101.21,1.0,313591.12,100.0,98,44.751,-159.869
2024-05-05,Indonesia,Tornado,6.64,170,1924518.03,1.0,434484.0,90.6,62,-20.064,12.427
2019-04-25,Brazil,Earthquake,5.48,158,5225726.42,14.62,202648.08,88.14,52,52.984,133.121
2018-12-16,Canada,Flood,6.54,110,5677936.56,11.74,373342.51,82.91,77,39.364,87.852
